cmte,app,memno,cid,aid,exp,job,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_med,exp_low,exp_none,deviated,dev_sd_i,deviation,score
31,49,07,31_07,31_49,none,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,1,0,0.3,0,3.8
31,49,08,31_08,31_49,none,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,1,0,0.3,0,3.8
31,49,09,31_09,31_49,low,reviewer,3.8,bottom,3.8,TRUE,0.7333333333333333,TRUE,0,0,1,0,0,0.15,0,3.8
31,49,10,31_10,31_49,med,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,1,0,0,0,0.3,0,3.8
31,49,11,31_11,31_49,med,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,1,0,0,0,0.3,0,3.8
31,49,12,31_12,31_49,none,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,1,0,0.3,0,3.8
31,49,13,31_13,31_49,med,reviewer,3.8,top,3.8,TRUE,0.7333333333333333,TRUE,0,1,0,0,0,0.15,0,3.8
31,49,14,31_14,31_49,none,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,1,1,0.3,-0.1,3.7
31,49,15,31_15,31_49,none,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,1,1,0.3,0.3,4.1
31,49,16,31_16,31_49,high,panelist,NA,NA,3.8,TRUE,0.7333333333333333,TRUE,1,0,0,0,1,0.3,0.2,4
31,50,01,31_01,31_50,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,0,0.3,0,4
31,50,02,31_02,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,1,0.3,0.1,4.1
31,50,03,31_03,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,50,04,31_04,31_50,low,reviewer,3.4,bottom,4,TRUE,0.8666666666666667,TRUE,0,0,1,0,0,0.15,0,4
31,50,05,31_05,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,50,06,31_06,31_50,med,reviewer,4.6,top,4,TRUE,0.8666666666666667,TRUE,0,1,0,0,1,0.15,-0.3,3.7
31,50,07,31_07,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,50,08,31_08,31_50,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,0,0.3,0,4
31,50,09,31_09,31_50,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,0,0.3,0,4
31,50,10,31_10,31_50,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,1,0.3,0.4,4.4
31,50,11,31_11,31_50,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,0,0.3,0,4
31,50,12,31_12,31_50,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,0,0.3,0,4
31,50,13,31_13,31_50,med,reviewer,4,top,4,TRUE,0.8666666666666667,TRUE,0,1,0,0,0,0.15,0,4
31,50,14,31_14,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,50,15,31_15,31_50,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,1,0.3,0.2,4.2
31,50,16,31_16,31_50,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,0,0.3,0,4
31,51,01,31_01,31_51,med,reviewer,3.9,top,4,TRUE,0.8666666666666667,TRUE,0,1,0,0,1,0.15,0.2,4.2
31,51,02,31_02,31_51,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,1,0.3,0.1,4.1
31,51,03,31_03,31_51,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,1,0.3,0.2,4.2
31,51,04,31_04,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,51,05,31_05,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,1,0.3,-0.3,3.7
31,51,06,31_06,31_51,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,0,0.3,0,4
31,51,07,31_07,31_51,high,reviewer,4.1,bottom,4,TRUE,0.8666666666666667,TRUE,0,0,0,0,0,0.15,0,4
31,51,08,31_08,31_51,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,0,0.3,0,4
31,51,09,31_09,31_51,med,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,1,0,0,0,0.3,0,4
31,51,10,31_10,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,51,11,31_11,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,51,12,31_12,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,51,13,31_13,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,1,0.3,0.2,4.2
31,51,14,31_14,31_51,low,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,1,0,0,0.3,0,4
31,51,15,31_15,31_51,high,reviewer,4,top,4,TRUE,0.8666666666666667,TRUE,0,0,0,0,0,0.15,0,4
31,51,16,31_16,31_51,none,panelist,NA,NA,4,TRUE,0.8666666666666667,TRUE,1,0,0,1,0,0.3,0,4
31,53,01,31_01,31_53,low,reviewer,4.4,top,4.3,FALSE,0.9666666666666667,TRUE,0,0,1,0,0,0.15,0,4.3
31,53,02,31_02,31_53,med,reviewer,4.6,top,4.3,FALSE,0.9666666666666667,TRUE,0,1,0,0,0,0.15,0,4.3
31,53,03,31_03,31_53,low,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,1,0,0,0.3,0,4.3
31,53,04,31_04,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,1,0.3,0.1,4.4
31,53,05,31_05,31_53,high,reviewer,3.9,top,4.3,FALSE,0.9666666666666667,TRUE,0,0,0,0,1,0.15,0.1,4.4
31,53,06,31_06,31_53,low,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,1,0,0,0.3,0,4.3
31,53,07,31_07,31_53,low,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,1,0,0,0.3,0,4.3
31,53,08,31_08,31_53,low,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,1,0,1,0.3,-0.1,4.2
31,53,09,31_09,31_53,med,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,1,0,0,1,0.3,0.2,4.5
31,53,10,31_10,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,1,0.3,0.3,4.6
31,53,11,31_11,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,1,0.3,0.2,4.5
31,53,12,31_12,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,0,0.3,0,4.3
31,53,13,31_13,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,0,0.3,0,4.3
31,53,14,31_14,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,1,0.3,-0.3,4
31,53,15,31_15,31_53,low,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,1,0,0,0.3,0,4.3
31,53,16,31_16,31_53,none,panelist,NA,NA,4.3,FALSE,0.9666666666666667,TRUE,1,0,0,1,1,0.3,-0.1,4.2
31,58,01,31_01,31_58,high,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,0,1,0.3,0.3,4.4
31,58,02,31_02,31_58,med,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,1,0,0,1,0.3,-0.4,3.7
31,58,03,31_03,31_58,med,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,1,0,0,0,0.3,0,4.1
31,58,04,31_04,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,0,0.3,0,4.1
31,58,05,31_05,31_58,high,reviewer,4.2,top,4.1,FALSE,0.9,TRUE,0,0,0,0,1,0.15,0.2,4.3
31,58,06,31_06,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,1,0.3,0.4,4.5
31,58,07,31_07,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,0,0.3,0,4.1
31,58,08,31_08,31_58,med,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,1,0,0,0,0.3,0,4.1
31,58,09,31_09,31_58,med,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,1,0,0,0,0.3,0,4.1
31,58,10,31_10,31_58,med,reviewer,3.9,top,4.1,FALSE,0.9,TRUE,0,1,0,0,0,0.15,0,4.1
31,58,11,31_11,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,0,0.3,0,4.1
31,58,12,31_12,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,1,0.3,0.3,4.4
31,58,13,31_13,31_58,low,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,1,0,0,0.3,0,4.1
31,58,14,31_14,31_58,low,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,1,0,0,0.3,0,4.1
31,58,15,31_15,31_58,none,panelist,NA,NA,4.1,FALSE,0.9,TRUE,1,0,0,1,0,0.3,0,4.1
31,58,16,31_16,31_58,med,reviewer,4.3,top,4.1,FALSE,0.9,TRUE,0,1,0,0,0,0.15,0,4.1
32,1,01,32_01,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,02,32_02,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,0,0.3,0,3.9
32,1,03,32_03,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,1,0.3,0.3,4.2
32,1,04,32_04,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,05,32_05,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,0,0.3,0,3.9
32,1,06,32_06,32_1,med,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,1,0,0,1,0.3,-0.1,3.8
32,1,07,32_07,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,08,32_08,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,09,32_09,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,10,32_10,32_1,med,reviewer,4.1,top,3.9,FALSE,0.8490566037735849,TRUE,0,1,0,0,1,0.15,-0.2,3.7
32,1,11,32_11,32_1,high,reviewer,3.5,top,3.9,FALSE,0.8490566037735849,TRUE,0,0,0,0,0,0.15,0,3.9
32,1,12,32_12,32_1,med,reviewer,4.1,top,3.9,FALSE,0.8490566037735849,TRUE,0,1,0,0,0,0.15,0,3.9
32,1,13,32_13,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,14,32_14,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,0,0.3,0,3.9
32,1,15,32_15,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,16,32_16,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,0,0.3,0,3.9
32,1,17,32_17,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,0,0.3,0,3.9
32,1,18,32_18,32_1,high,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,0,1,0.3,0.1,4
32,1,19,32_19,32_1,low,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,1,0,0,0.3,0,3.9
32,1,20,32_20,32_1,none,panelist,NA,NA,3.9,FALSE,0.8490566037735849,TRUE,1,0,0,1,1,0.3,0.4,4.3
32,5,01,32_01,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,02,32_02,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,03,32_03,32_5,high,reviewer,4.1,bottom,4.1,TRUE,0.9245283018867925,TRUE,0,0,0,0,0,0.15,0,4.1
32,5,04,32_04,32_5,low,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,1,0,0,0.3,0,4.1
32,5,05,32_05,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,06,32_06,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,07,32_07,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,1,0.3,-0.1,4
32,5,08,32_08,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,09,32_09,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,10,32_10,32_5,high,reviewer,4,top,4.1,TRUE,0.9245283018867925,TRUE,0,0,0,0,0,0.15,0,4.1
32,5,11,32_11,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,1,0.3,0.4,4.5
32,5,12,32_12,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,13,32_13,32_5,med,reviewer,4.2,top,4.1,TRUE,0.9245283018867925,TRUE,0,1,0,0,0,0.15,0,4.1
32,5,14,32_14,32_5,low,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,1,0,0,0.3,0,4.1
32,5,15,32_15,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,5,16,32_16,32_5,med,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,1,0,0,1,0.3,0.4,4.5
32,5,17,32_17,32_5,low,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,1,0,0,0.3,0,4.1
32,5,18,32_18,32_5,low,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,1,0,1,0.3,-0.3,3.8
32,5,19,32_19,32_5,high,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,0,0,0.3,0,4.1
32,5,20,32_20,32_5,none,panelist,NA,NA,4.1,TRUE,0.9245283018867925,TRUE,1,0,0,1,0,0.3,0,4.1
32,7,01,32_01,32_7,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,1,0.3,0.1,3.9
32,7,02,32_02,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,7,03,32_03,32_7,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,1,0.3,-0.3,3.5
32,7,04,32_04,32_7,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,7,05,32_05,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,7,06,32_06,32_7,high,reviewer,3.4,bottom,3.8,TRUE,0.7735849056603774,TRUE,0,0,0,0,1,0.15,0.2,4
32,7,07,32_07,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,7,08,32_08,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,1,0.3,0.1,3.9
32,7,09,32_09,32_7,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,1,0.3,-0.1,3.7
32,7,10,32_10,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,7,11,32_11,32_7,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,7,12,32_12,32_7,low,reviewer,4,top,3.8,TRUE,0.7735849056603774,TRUE,0,0,1,0,0,0.15,0,3.8
32,7,13,32_13,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,7,14,32_14,32_7,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,1,0.3,-0.5,3.3
32,7,15,32_15,32_7,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,7,16,32_16,32_7,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,1,0.3,0.3,4.1
32,7,17,32_17,32_7,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,1,0.3,0.2,4
32,7,18,32_18,32_7,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,0,0.3,0,3.8
32,7,19,32_19,32_7,med,reviewer,4.1,top,3.8,TRUE,0.7735849056603774,TRUE,0,1,0,0,0,0.15,0,3.8
32,7,20,32_20,32_7,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,0,0.3,0,3.8
32,8,01,32_01,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,02,32_02,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,03,32_03,32_8,med,reviewer,3.2,bottom,3.7,TRUE,0.6981132075471698,TRUE,0,1,0,0,1,0.15,-0.2,3.5
32,8,04,32_04,32_8,low,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,1,0,0,0.3,0,3.7
32,8,05,32_05,32_8,med,reviewer,4.2,top,3.7,TRUE,0.6981132075471698,TRUE,0,1,0,0,0,0.15,0,3.7
32,8,06,32_06,32_8,med,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,1,0,0,1,0.3,-0.4,3.3
32,8,07,32_07,32_8,low,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,1,0,0,0.3,0,3.7
32,8,08,32_08,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,09,32_09,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,1,0.3,-0.2,3.5
32,8,10,32_10,32_8,high,reviewer,3.8,bottom,3.7,TRUE,0.6981132075471698,TRUE,0,0,0,0,0,0.15,0,3.7
32,8,11,32_11,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,1,0.3,0.1,3.8
32,8,12,32_12,32_8,low,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,1,0,0,0.3,0,3.7
32,8,13,32_13,32_8,med,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,1,0,0,1,0.3,0.3,4
32,8,14,32_14,32_8,med,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,1,0,0,0,0.3,0,3.7
32,8,15,32_15,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,16,32_16,32_8,med,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,1,0,0,1,0.3,0.4,4.1
32,8,17,32_17,32_8,med,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,1,0,0,1,0.3,0.2,3.9
32,8,18,32_18,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,19,32_19,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,8,20,32_20,32_8,none,panelist,NA,NA,3.7,TRUE,0.6981132075471698,TRUE,1,0,0,1,0,0.3,0,3.7
32,9,01,32_01,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,02,32_02,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,1,0.3,-0.1,3.7
32,9,03,32_03,32_9,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,9,04,32_04,32_9,low,reviewer,3.8,bottom,3.8,TRUE,0.7735849056603774,TRUE,0,0,1,0,0,0.15,0,3.8
32,9,05,32_05,32_9,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,9,06,32_06,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,1,0.3,0.2,4
32,9,07,32_07,32_9,none,reviewer,3.7,bottom,3.8,TRUE,0.7735849056603774,TRUE,0,0,0,1,0,0.15,0,3.8
32,9,08,32_08,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,09,32_09,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,10,32_10,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,11,32_11,32_9,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,0,0.3,0,3.8
32,9,12,32_12,32_9,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,0,0.3,0,3.8
32,9,13,32_13,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,14,32_14,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,15,32_15,32_9,med,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,1,0,0,0,0.3,0,3.8
32,9,16,32_16,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,1,0.3,0.2,4
32,9,17,32_17,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,9,18,32_18,32_9,low,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,1,0,1,0.3,0.2,4
32,9,19,32_19,32_9,med,reviewer,3.8,bottom,3.8,TRUE,0.7735849056603774,TRUE,0,1,0,0,0,0.15,0,3.8
32,9,20,32_20,32_9,none,panelist,NA,NA,3.8,TRUE,0.7735849056603774,TRUE,1,0,0,1,0,0.3,0,3.8
32,16,01,32_01,32_16,high,reviewer,4.2,bottom,4.2,TRUE,0.9811320754716981,TRUE,0,0,0,0,0,0.15,0,4.2
32,16,02,32_02,32_16,med,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,1,0,0,0,0.3,0,4.2
32,16,03,32_03,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,04,32_04,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,0,0.3,0,4.2
32,16,05,32_05,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,1,0.3,-0.4,3.8
32,16,06,32_06,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,07,32_07,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,1,0.3,-0.1,4.1
32,16,08,32_08,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,09,32_09,32_16,high,reviewer,4.1,top,4.2,TRUE,0.9811320754716981,TRUE,0,0,0,0,0,0.15,0,4.2
32,16,10,32_10,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,11,32_11,32_16,med,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,1,0,0,0,0.3,0,4.2
32,16,12,32_12,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,13,32_13,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,1,0.3,-0.1,4.1
32,16,14,32_14,32_16,high,reviewer,4.2,top,4.2,TRUE,0.9811320754716981,TRUE,0,0,0,0,0,0.15,0,4.2
32,16,15,32_15,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,16,32_16,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,0,0.3,0,4.2
32,16,17,32_17,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,0,0.3,0,4.2
32,16,18,32_18,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,0,0.3,0,4.2
32,16,19,32_19,32_16,low,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,1,0,0,0.3,0,4.2
32,16,20,32_20,32_16,none,panelist,NA,NA,4.2,TRUE,0.9811320754716981,TRUE,1,0,0,1,1,0.3,-0.1,4.1
32,18,01,32_01,32_18,low,reviewer,3,bottom,3.6,TRUE,0.6415094339622641,TRUE,0,0,1,0,0,0.15,0,3.6
32,18,02,32_02,32_18,none,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,0,1,0,0.3,0,3.6
32,18,03,32_03,32_18,none,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,0,1,0,0.3,0,3.6
32,18,04,32_04,32_18,low,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,1,0,0,0.3,0,3.6
32,18,05,32_05,32_18,low,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,1,0,0,0.3,0,3.6
32,18,06,32_06,32_18,low,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,1,0,0,0.3,0,3.6
32,18,07,32_07,32_18,none,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,0,1,0,0.3,0,3.6
32,18,08,32_08,32_18,low,panelist,NA,NA,3.6,TRUE,0.6415094339622641,TRUE,1,0,1,0,0,0.3,0,3.6
