cmte,app,memno,cid,job,exp,init_score,consensus,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
31,4,17,31_17,reviewer,low,4.2,4,0,0,1,0,1,0.2,4.2
31,4,18,31_18,panelist,low,NA,4,1,0,1,0,1,-0.4,3.6
31,4,19,31_19,panelist,none,NA,4,1,0,0,1,0,0,4
31,4,20,31_20,panelist,none,NA,4,1,0,0,1,0,0,4
31,4,21,31_21,panelist,none,NA,4,1,0,0,1,1,0.2,4.2
31,4,22,31_22,panelist,med,NA,4,1,0,0,0,0,0,4
31,4,23,31_23,panelist,low,NA,4,1,0,1,0,0,0,4
31,4,24,31_24,panelist,med,NA,4,1,0,0,0,1,0.2,4.2
31,7,01,31_01,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
31,7,02,31_02,panelist,none,NA,3.6,1,0,0,1,1,-0.3,3.3
31,7,03,31_03,panelist,low,NA,3.6,1,0,1,0,1,-0.1,3.5
31,7,04,31_04,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,05,31_05,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,06,31_06,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
31,7,07,31_07,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,08,31_08,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,09,31_09,reviewer,low,3.5,3.6,0,0,1,0,0,0,3.6
31,7,10,31_10,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
31,7,11,31_11,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,12,31_12,panelist,high,NA,3.6,1,1,0,0,1,-0.3,3.3
31,7,13,31_13,panelist,med,NA,3.6,1,0,0,0,1,0.1,3.7
31,7,14,31_14,panelist,high,NA,3.6,1,1,0,0,1,-0.1,3.5
31,7,15,31_15,reviewer,med,3.5,3.6,0,0,0,0,0,0,3.6
31,7,16,31_16,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
31,7,17,31_17,panelist,low,NA,3.6,1,0,1,0,1,0.1,3.7
31,7,18,31_18,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
31,7,19,31_19,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
31,7,20,31_20,reviewer,med,3.7,3.6,0,0,0,0,0,0,3.6
31,7,21,31_21,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
31,7,22,31_22,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
31,7,23,31_23,panelist,med,NA,3.6,1,0,0,0,1,-0.1,3.5
31,7,24,31_24,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
31,10,01,31_01,panelist,none,NA,3.9,1,0,0,1,1,-0.1,3.8
31,10,02,31_02,reviewer,none,3.8,3.9,0,0,0,1,0,0,3.9
31,10,03,31_03,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,04,31_04,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,05,31_05,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,06,31_06,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
31,10,07,31_07,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,08,31_08,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,09,31_09,panelist,med,NA,3.9,1,0,0,0,1,-0.1,3.8
31,10,10,31_10,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,11,31_11,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,12,31_12,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,10,13,31_13,reviewer,med,3.9,3.9,0,0,0,0,0,0,3.9
31,10,14,31_14,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,15,31_15,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,16,31_16,panelist,low,NA,3.9,1,0,1,0,1,0.3,4.2
31,10,17,31_17,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,10,18,31_18,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,10,19,31_19,panelist,high,NA,3.9,1,1,0,0,1,-0.1,3.8
31,10,20,31_20,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,21,31_21,reviewer,med,4.1,3.9,0,0,0,0,0,0,3.9
31,10,22,31_22,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
31,10,23,31_23,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,10,24,31_24,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,11,01,31_01,panelist,low,NA,4.5,1,0,1,0,1,0.2,4.7
31,11,02,31_02,panelist,none,NA,4.5,1,0,0,1,1,-0.2,4.3
31,11,03,31_03,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,11,04,31_04,panelist,none,NA,4.5,1,0,0,1,1,0.1,4.6
31,11,05,31_05,reviewer,none,4.5,4.5,0,0,0,1,0,0,4.5
31,11,06,31_06,panelist,none,NA,4.5,1,0,0,1,1,0.1,4.6
31,11,07,31_07,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,11,08,31_08,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,11,09,31_09,panelist,none,NA,4.5,1,0,0,1,1,-0.2,4.3
31,11,10,31_10,reviewer,med,4.3,4.5,0,0,0,0,0,0,4.5
31,11,11,31_11,panelist,none,NA,4.5,1,0,0,1,1,0.2,4.7
31,11,12,31_12,reviewer,low,4.7,4.5,0,0,1,0,1,0.3,4.8
31,11,13,31_13,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,11,14,31_14,panelist,none,NA,4.5,1,0,0,1,1,0.2,4.7
31,11,15,31_15,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,11,16,31_16,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
31,11,17,31_17,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,11,18,31_18,panelist,none,NA,4.5,1,0,0,1,1,-0.1,4.4
31,11,19,31_19,panelist,high,NA,4.5,1,1,0,0,1,0.1,4.6
31,11,20,31_20,panelist,none,NA,4.5,1,0,0,1,1,0.3,4.8
31,11,21,31_21,panelist,low,NA,4.5,1,0,1,0,1,-0.2,4.3
31,11,22,31_22,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,11,23,31_23,panelist,high,NA,4.5,1,1,0,0,0,0,4.5
31,11,24,31_24,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,15,01,31_01,reviewer,none,4.3,4.1,0,0,0,1,0,0,4.1
31,15,02,31_02,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
31,15,03,31_03,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
31,15,04,31_04,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
31,15,05,31_05,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
31,15,06,31_06,panelist,low,NA,4.1,1,0,1,0,1,-0.1,4
31,15,07,31_07,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
31,15,08,31_08,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
31,15,09,31_09,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
31,15,10,31_10,panelist,low,NA,4.1,1,0,1,0,1,-0.4,3.7
31,15,11,31_11,reviewer,low,4.2,4.1,0,0,1,0,0,0,4.1
31,15,12,31_12,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
31,15,13,31_13,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
31,15,14,31_14,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
31,15,15,31_15,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
31,15,16,31_16,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
31,15,17,31_17,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
31,15,18,31_18,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
31,15,19,31_19,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
31,15,20,31_20,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
31,15,21,31_21,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
31,15,22,31_22,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
31,15,23,31_23,reviewer,none,3.9,4.1,0,0,0,1,1,-0.1,4
31,15,24,31_24,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
31,16,01,31_01,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,16,02,31_02,panelist,none,NA,4.5,1,0,0,1,1,-0.1,4.4
31,16,03,31_03,panelist,med,NA,4.5,1,0,0,0,1,-0.2,4.3
31,16,04,31_04,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,16,05,31_05,panelist,none,NA,4.5,1,0,0,1,1,0.2,4.7
31,16,06,31_06,panelist,high,NA,4.5,1,1,0,0,0,0,4.5
31,16,07,31_07,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,16,08,31_08,panelist,low,NA,4.5,1,0,1,0,1,0.2,4.7
31,16,09,31_09,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,16,10,31_10,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,16,11,31_11,reviewer,none,4.4,4.5,0,0,0,1,0,0,4.5
31,16,12,31_12,panelist,low,NA,4.5,1,0,1,0,1,0.1,4.6
31,16,13,31_13,panelist,none,NA,4.5,1,0,0,1,1,-0.2,4.3
31,16,14,31_14,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
31,16,15,31_15,panelist,high,NA,4.5,1,1,0,0,0,0,4.5
31,16,16,31_16,panelist,med,NA,4.5,1,0,0,0,1,0.1,4.6
31,16,17,31_17,panelist,none,NA,4.5,1,0,0,1,1,-0.2,4.3
31,16,18,31_18,reviewer,med,4.5,4.5,0,0,0,0,1,-0.1,4.4
31,16,19,31_19,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
31,16,20,31_20,panelist,none,NA,4.5,1,0,0,1,1,-0.2,4.3
31,16,21,31_21,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
31,16,22,31_22,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
31,16,23,31_23,reviewer,none,4.5,4.5,0,0,0,1,0,0,4.5
31,16,24,31_24,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
31,17,01,31_01,panelist,low,NA,3.9,1,0,1,0,1,0.2,4.1
31,17,02,31_02,panelist,none,NA,3.9,1,0,0,1,1,-0.2,3.7
31,17,03,31_03,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,17,04,31_04,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,17,05,31_05,reviewer,low,3.8,3.9,0,0,1,0,1,-0.1,3.8
31,17,06,31_06,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,17,07,31_07,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,17,08,31_08,panelist,low,NA,3.9,1,0,1,0,1,0.3,4.2
31,17,09,31_09,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,17,10,31_10,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,17,11,31_11,reviewer,none,3.9,3.9,0,0,0,1,0,0,3.9
31,17,12,31_12,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,17,13,31_13,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,17,14,31_14,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,17,15,31_15,panelist,med,NA,3.9,1,0,0,0,1,0.1,4
31,17,16,31_16,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
31,17,17,31_17,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,17,18,31_18,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,17,19,31_19,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,17,20,31_20,panelist,none,NA,3.9,1,0,0,1,1,-0.2,3.7
31,17,21,31_21,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,17,22,31_22,reviewer,none,4,3.9,0,0,0,1,1,0.3,4.2
31,17,23,31_23,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,17,24,31_24,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
31,18,01,31_01,reviewer,low,3.8,3.8,0,0,1,0,1,0.3,4.1
31,18,02,31_02,panelist,low,NA,3.8,1,0,1,0,1,0.2,4
31,18,03,31_03,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,04,31_04,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
31,18,05,31_05,reviewer,low,4,3.8,0,0,1,0,0,0,3.8
31,18,06,31_06,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
31,18,07,31_07,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,08,31_08,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
31,18,09,31_09,panelist,low,NA,3.8,1,0,1,0,0,0,3.8
31,18,10,31_10,reviewer,med,3.7,3.8,0,0,0,0,1,-0.2,3.6
31,18,11,31_11,panelist,none,NA,3.8,1,0,0,1,1,0.4,4.2
31,18,12,31_12,panelist,none,NA,3.8,1,0,0,1,1,0.1,3.9
31,18,13,31_13,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
31,18,14,31_14,panelist,low,NA,3.8,1,0,1,0,1,0.1,3.9
31,18,15,31_15,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
31,18,16,31_16,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,17,31_17,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,18,31_18,panelist,none,NA,3.8,1,0,0,1,1,-0.2,3.6
31,18,19,31_19,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
31,18,20,31_20,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
31,18,21,31_21,panelist,high,NA,3.8,1,1,0,0,1,-0.1,3.7
31,18,22,31_22,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,23,31_23,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,18,24,31_24,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
31,19,01,31_01,panelist,med,NA,3.9,1,0,0,0,1,0.2,4.1
31,19,02,31_02,panelist,low,NA,3.9,1,0,1,0,1,-0.3,3.6
31,19,03,31_03,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
31,19,04,31_04,reviewer,low,3.9,3.9,0,0,1,0,0,0,3.9
31,19,05,31_05,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
31,19,06,31_06,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,19,07,31_07,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,19,08,31_08,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,19,09,31_09,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,19,10,31_10,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,19,11,31_11,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,19,12,31_12,panelist,none,NA,3.9,1,0,0,1,1,-0.1,3.8
31,19,13,31_13,panelist,low,NA,3.9,1,0,1,0,1,-0.2,3.7
31,19,14,31_14,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,19,15,31_15,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
31,19,16,31_16,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,19,17,31_17,reviewer,none,4,3.9,0,0,0,1,0,0,3.9
31,19,18,31_18,panelist,med,NA,3.9,1,0,0,0,1,-0.1,3.8
31,19,19,31_19,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
31,19,20,31_20,panelist,med,NA,3.9,1,0,0,0,1,0.4,4.3
31,19,21,31_21,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,19,22,31_22,reviewer,none,3.9,3.9,0,0,0,1,0,0,3.9
31,19,23,31_23,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,19,24,31_24,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,20,01,31_01,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
31,20,02,31_02,reviewer,med,4.3,4.3,0,0,0,0,1,-0.1,4.2
31,20,03,31_03,panelist,low,NA,4.3,1,0,1,0,1,-0.2,4.1
31,20,04,31_04,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
31,20,05,31_05,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,06,31_06,panelist,med,NA,4.3,1,0,0,0,1,-0.1,4.2
31,20,07,31_07,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
31,20,08,31_08,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,09,31_09,panelist,high,NA,4.3,1,1,0,0,0,0,4.3
31,20,10,31_10,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,11,31_11,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
31,20,12,31_12,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
31,20,13,31_13,panelist,low,NA,4.3,1,0,1,0,1,0.2,4.5
31,20,14,31_14,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
31,20,15,31_15,panelist,low,NA,4.3,1,0,1,0,1,-0.1,4.2
31,20,16,31_16,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,17,31_17,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,18,31_18,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,19,31_19,reviewer,med,4.3,4.3,0,0,0,0,0,0,4.3
31,20,20,31_20,reviewer,low,4.2,4.3,0,0,1,0,1,0.3,4.6
31,20,21,31_21,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
31,20,22,31_22,panelist,high,NA,4.3,1,1,0,0,0,0,4.3
31,20,23,31_23,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,20,24,31_24,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
31,26,01,31_01,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,26,02,31_02,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,26,03,31_03,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,26,04,31_04,panelist,med,NA,3.9,1,0,0,0,1,0.3,4.2
31,26,05,31_05,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,26,06,31_06,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,26,07,31_07,reviewer,low,3.7,3.9,0,0,1,0,0,0,3.9
31,26,08,31_08,reviewer,none,4.3,3.9,0,0,0,1,1,0.1,4
31,26,09,31_09,panelist,med,NA,3.9,1,0,0,0,1,-0.1,3.8
31,26,10,31_10,panelist,low,NA,3.9,1,0,1,0,1,-0.1,3.8
31,26,11,31_11,reviewer,med,3.8,3.9,0,0,0,0,1,0.3,4.2
31,26,12,31_12,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,26,13,31_13,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
31,26,14,31_14,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,26,15,31_15,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
31,26,16,31_16,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
31,26,17,31_17,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,26,18,31_18,panelist,none,NA,3.9,1,0,0,1,1,-0.2,3.7
31,26,19,31_19,panelist,high,NA,3.9,1,1,0,0,1,-0.2,3.7
31,26,20,31_20,panelist,none,NA,3.9,1,0,0,1,1,-0.1,3.8
31,26,21,31_21,panelist,none,NA,3.9,1,0,0,1,1,-0.2,3.7
31,26,22,31_22,panelist,none,NA,3.9,1,0,0,1,1,0.3,4.2
31,26,23,31_23,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
31,26,24,31_24,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
31,27,01,31_01,reviewer,none,4,4,0,0,0,1,1,-0.1,3.9
31,27,02,31_02,panelist,high,NA,4,1,1,0,0,0,0,4
31,27,03,31_03,panelist,none,NA,4,1,0,0,1,1,0.2,4.2
31,27,04,31_04,panelist,med,NA,4,1,0,0,0,1,0.1,4.1
31,27,05,31_05,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
31,27,06,31_06,panelist,none,NA,4,1,0,0,1,0,0,4
31,27,07,31_07,panelist,med,NA,4,1,0,0,0,1,0.1,4.1
31,27,08,31_08,reviewer,med,3.9,4,0,0,0,0,0,0,4
31,27,09,31_09,reviewer,low,4.1,4,0,0,1,0,0,0,4
31,27,10,31_10,panelist,low,NA,4,1,0,1,0,0,0,4
31,27,11,31_11,panelist,none,NA,4,1,0,0,1,0,0,4
31,27,12,31_12,panelist,high,NA,4,1,1,0,0,0,0,4
31,27,13,31_13,panelist,low,NA,4,1,0,1,0,0,0,4
31,27,14,31_14,panelist,none,NA,4,1,0,0,1,0,0,4
31,27,15,31_15,panelist,none,NA,4,1,0,0,1,1,0.2,4.2
31,27,16,31_16,panelist,low,NA,4,1,0,1,0,1,0.2,4.2
31,27,17,31_17,panelist,low,NA,4,1,0,1,0,0,0,4
31,27,18,31_18,panelist,med,NA,4,1,0,0,0,1,-0.2,3.8
31,27,19,31_19,panelist,none,NA,4,1,0,0,1,0,0,4
31,27,20,31_20,panelist,none,NA,4,1,0,0,1,0,0,4
31,27,21,31_21,panelist,low,NA,4,1,0,1,0,0,0,4
31,27,22,31_22,panelist,none,NA,4,1,0,0,1,1,0.3,4.3
31,27,23,31_23,panelist,med,NA,4,1,0,0,0,0,0,4
31,27,24,31_24,panelist,low,NA,4,1,0,1,0,0,0,4
31,28,01,31_01,panelist,med,NA,4,1,0,0,0,0,0,4
31,28,02,31_02,panelist,low,NA,4,1,0,1,0,0,0,4
31,28,03,31_03,panelist,none,NA,4,1,0,0,1,1,0.2,4.2
31,28,04,31_04,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
31,28,05,31_05,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
31,28,06,31_06,reviewer,high,4.1,4,0,1,0,0,0,0,4
31,28,07,31_07,panelist,med,NA,4,1,0,0,0,1,-0.2,3.8
31,28,08,31_08,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
31,28,09,31_09,reviewer,med,3.9,4,0,0,0,0,1,-0.2,3.8
31,28,10,31_10,panelist,low,NA,4,1,0,1,0,1,-0.3,3.7
31,28,11,31_11,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
31,28,12,31_12,panelist,low,NA,4,1,0,1,0,0,0,4
31,28,13,31_13,panelist,low,NA,4,1,0,1,0,0,0,4
31,28,14,31_14,panelist,none,NA,4,1,0,0,1,0,0,4
31,28,15,31_15,panelist,none,NA,4,1,0,0,1,1,-0.2,3.8
31,28,16,31_16,panelist,low,NA,4,1,0,1,0,1,0.2,4.2
31,28,17,31_17,reviewer,low,4,4,0,0,1,0,1,0.4,4.4
31,28,18,31_18,panelist,low,NA,4,1,0,1,0,1,-0.2,3.8
31,28,19,31_19,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
31,28,20,31_20,panelist,none,NA,4,1,0,0,1,0,0,4
31,28,21,31_21,panelist,med,NA,4,1,0,0,0,1,-0.2,3.8
31,28,22,31_22,panelist,med,NA,4,1,0,0,0,0,0,4
31,28,23,31_23,panelist,none,NA,4,1,0,0,1,0,0,4
31,28,24,31_24,panelist,high,NA,4,1,1,0,0,1,-0.2,3.8
31,29,01,31_01,panelist,none,NA,4,1,0,0,1,0,0,4
31,29,02,31_02,panelist,high,NA,4,1,1,0,0,0,0,4
31,29,03,31_03,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
31,29,04,31_04,panelist,med,NA,4,1,0,0,0,1,0.4,4.4
31,29,05,31_05,reviewer,low,4.1,4,0,0,1,0,1,0.3,4.3
31,29,06,31_06,panelist,low,NA,4,1,0,1,0,0,0,4
31,29,07,31_07,panelist,med,NA,4,1,0,0,0,0,0,4
31,29,08,31_08,panelist,high,NA,4,1,1,0,0,1,0.1,4.1
31,29,09,31_09,panelist,low,NA,4,1,0,1,0,0,0,4
31,29,10,31_10,panelist,none,NA,4,1,0,0,1,0,0,4
31,29,11,31_11,panelist,med,NA,4,1,0,0,0,1,0.2,4.2
31,29,12,31_12,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
31,29,13,31_13,panelist,none,NA,4,1,0,0,1,0,0,4
31,29,14,31_14,panelist,none,NA,4,1,0,0,1,1,0.4,4.4
31,29,15,31_15,panelist,low,NA,4,1,0,1,0,1,0.1,4.1
31,29,16,31_16,panelist,none,NA,4,1,0,0,1,0,0,4
31,29,17,31_17,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
31,29,18,31_18,reviewer,none,3.8,4,0,0,0,1,1,-0.3,3.7
31,29,19,31_19,panelist,low,NA,4,1,0,1,0,0,0,4
31,29,20,31_20,panelist,med,NA,4,1,0,0,0,0,0,4
31,29,21,31_21,panelist,med,NA,4,1,0,0,0,0,0,4
31,29,22,31_22,reviewer,low,4.1,4,0,0,1,0,0,0,4
31,29,23,31_23,panelist,low,NA,4,1,0,1,0,1,0.1,4.1
31,29,24,31_24,panelist,none,NA,4,1,0,0,1,0,0,4
32,1,01,32_01,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
32,1,02,32_02,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
32,1,03,32_03,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
32,1,04,32_04,panelist,none,NA,3.6,1,0,0,1,1,-0.3,3.3
32,1,05,32_05,panelist,none,NA,3.6,1,0,0,1,1,-0.1,3.5
32,1,06,32_06,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
32,1,07,32_07,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
32,1,08,32_08,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
32,1,09,32_09,panelist,none,NA,3.6,1,0,0,1,1,0.2,3.8
32,1,10,32_10,reviewer,high,3.5,3.6,0,1,0,0,0,0,3.6
32,1,11,32_11,panelist,med,NA,3.6,1,0,0,0,1,0.1,3.7
32,1,12,32_12,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
32,1,13,32_13,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
32,1,14,32_14,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
32,1,15,32_15,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
32,1,16,32_16,panelist,high,NA,3.6,1,1,0,0,0,0,3.6
32,1,17,32_17,reviewer,none,3.6,3.6,0,0,0,1,0,0,3.6
32,1,18,32_18,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
32,1,19,32_19,panelist,none,NA,3.6,1,0,0,1,1,-0.2,3.4
32,1,20,32_20,panelist,low,NA,3.6,1,0,1,0,1,-0.1,3.5
32,1,21,32_21,panelist,med,NA,3.6,1,0,0,0,1,-0.2,3.4
32,1,22,32_22,panelist,none,NA,3.6,1,0,0,1,1,-0.2,3.4
32,1,23,32_23,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
32,1,24,32_24,reviewer,low,3.8,3.6,0,0,1,0,1,0.2,3.8
32,2,01,32_01,reviewer,none,3.7,3.8,0,0,0,1,0,0,3.8
32,2,02,32_02,reviewer,none,3.8,3.8,0,0,0,1,0,0,3.8
32,2,03,32_03,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
32,2,04,32_04,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
32,2,05,32_05,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
32,2,06,32_06,panelist,none,NA,3.8,1,0,0,1,0,0,3.8
32,2,07,32_07,panelist,high,NA,3.8,1,1,0,0,0,0,3.8
32,2,08,32_08,reviewer,none,4,3.8,0,0,0,1,1,-0.1,3.7
32,2,09,32_09,panelist,med,NA,3.8,1,0,0,0,0,0,3.8
