cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,score
29,10,05,29_05,panelist,med,1,0,0,0,3.8859005354028993
29,10,06,29_06,panelist,med,1,0,0,0,4.436688096619861
29,10,07,29_07,panelist,low,1,0,1,0,4.116822411561536
29,10,08,29_08,panelist,high,1,1,0,0,3.8342883899176545
29,10,09,29_09,panelist,low,1,0,1,0,4.2231947343634975
29,10,10,29_10,panelist,none,1,0,0,1,4.205599708354016
29,10,11,29_11,panelist,none,1,0,0,1,4.49650336399955
29,10,12,29_12,panelist,med,1,0,0,0,4.596382642176674
29,10,13,29_13,panelist,med,1,0,0,0,4.58542044510692
29,10,14,29_14,panelist,none,1,0,0,1,4.798029282606619
29,10,15,29_15,panelist,med,1,0,0,0,3.924058269331539
29,10,16,29_16,reviewer,high,0,1,0,0,3.5346358345889435
29,10,17,29_17,panelist,med,1,0,0,0,4.41965472191313
29,10,18,29_18,panelist,med,1,0,0,0,4.224108181362767
29,10,19,29_19,panelist,low,1,0,1,0,4.089696734220208
29,10,20,29_20,panelist,med,1,0,0,0,4.35714089637982
29,10,21,29_21,panelist,med,1,0,0,0,4.206929040044172
29,10,22,29_22,panelist,med,1,0,0,0,3.882672962964628
29,10,23,29_23,panelist,high,1,1,0,0,4.287034087314302
29,10,24,29_24,panelist,high,1,1,0,0,3.873861892887974
29,11,01,29_01,panelist,high,1,1,0,0,4.137949296124592
29,11,02,29_02,panelist,med,1,0,0,0,4.427844215273362
29,11,03,29_03,panelist,none,1,0,0,1,4.1808886712455635
29,11,04,29_04,reviewer,high,0,1,0,0,3.5653389831288913
29,11,05,29_05,panelist,none,1,0,0,1,4.080854979422802
29,11,06,29_06,panelist,med,1,0,0,0,4.0612648733930445
29,11,07,29_07,panelist,med,1,0,0,0,3.7457967162432317
29,11,08,29_08,reviewer,high,0,1,0,0,3.6810221730715122
29,11,09,29_09,panelist,high,1,1,0,0,4.344305572029997
29,11,10,29_10,reviewer,low,0,0,1,0,3.7331866193915286
29,11,11,29_11,panelist,med,1,0,0,0,3.879763717974598
29,11,12,29_12,panelist,high,1,1,0,0,3.9862295410661033
29,11,13,29_13,panelist,med,1,0,0,0,3.9811891351129445
29,11,14,29_14,panelist,med,1,0,0,0,4.111496576808917
29,11,15,29_15,panelist,low,1,0,1,0,4.122126850889547
29,11,16,29_16,panelist,low,1,0,1,0,4.017070896369076
29,11,17,29_17,panelist,none,1,0,0,1,4.297064266727041
29,11,18,29_18,panelist,none,1,0,0,1,4.274227857014708
29,11,19,29_19,panelist,med,1,0,0,0,3.6601084883753794
29,11,20,29_20,panelist,high,1,1,0,0,4.142635298423112
29,11,21,29_21,panelist,low,1,0,1,0,4.6770573730471705
29,11,22,29_22,panelist,med,1,0,0,0,3.5696797651343704
29,11,23,29_23,panelist,med,1,0,0,0,4.243252949673676
29,11,24,29_24,panelist,med,1,0,0,0,3.6423769500549352
29,12,01,29_01,panelist,med,1,0,0,0,4.083175164052775
29,12,02,29_02,panelist,none,1,0,0,1,4.757414346812681
29,12,03,29_03,panelist,low,1,0,1,0,4.169081264668668
29,12,04,29_04,panelist,high,1,1,0,0,3.9765487158065604
29,12,05,29_05,panelist,high,1,1,0,0,3.8702359145769423
29,12,06,29_06,panelist,med,1,0,0,0,4.366975343729445
29,12,07,29_07,panelist,low,1,0,1,0,4.342145982290956
29,12,08,29_08,panelist,med,1,0,0,0,4.244681677241002
29,12,09,29_09,panelist,low,1,0,1,0,4.8348420524433
29,12,10,29_10,reviewer,high,0,1,0,0,3.6951955902624123
29,12,11,29_11,panelist,high,1,1,0,0,3.691281024014069
29,12,12,29_12,reviewer,med,0,0,0,0,3.8337275436606033
29,12,13,29_13,panelist,none,1,0,0,1,4.288711315880602
29,12,14,29_14,panelist,med,1,0,0,0,4.522322383429462
29,12,15,29_15,panelist,med,1,0,0,0,4.332671522071854
29,12,16,29_16,panelist,med,1,0,0,0,4.041491020677636
29,12,17,29_17,panelist,none,1,0,0,1,4.455940614664177
29,12,18,29_18,panelist,none,1,0,0,1,4.463302988686189
29,12,19,29_19,panelist,med,1,0,0,0,4.126449063534749
29,12,20,29_20,panelist,high,1,1,0,0,4.473387036086256
29,12,21,29_21,reviewer,low,0,0,1,0,4.37757775844921
29,12,22,29_22,panelist,high,1,1,0,0,3.965631236126946
29,12,23,29_23,panelist,med,1,0,0,0,4.3307089895447515
29,12,24,29_24,panelist,med,1,0,0,0,4.033908402726508
29,13,01,29_01,panelist,low,1,0,1,0,4.274855176444442
29,13,02,29_02,panelist,med,1,0,0,0,4.8375402823976446
29,13,03,29_03,reviewer,med,0,0,0,0,4.126112654189763
29,13,04,29_04,panelist,med,1,0,0,0,4.247634911171252
29,13,05,29_05,panelist,med,1,0,0,0,4.110182005466612
29,13,06,29_06,panelist,low,1,0,1,0,4.509159859338782
29,13,07,29_07,panelist,high,1,1,0,0,4.296901015920838
29,13,08,29_08,panelist,med,1,0,0,0,4.85688901628217
29,13,09,29_09,reviewer,none,0,0,0,1,4.708009634217885
29,13,10,29_10,panelist,med,1,0,0,0,4.292041591835795
29,13,11,29_11,panelist,low,1,0,1,0,3.9415892130982058
29,13,12,29_12,panelist,med,1,0,0,0,4.264636178762101
29,13,13,29_13,panelist,high,1,1,0,0,4.707854941150471
29,13,14,29_14,panelist,none,1,0,0,1,4.330146508639939
29,13,15,29_15,panelist,high,1,1,0,0,3.951034623003862
29,13,16,29_16,panelist,none,1,0,0,1,4.410606782140306
29,13,17,29_17,panelist,high,1,1,0,0,4.739892095346659
29,13,18,29_18,panelist,high,1,1,0,0,4.438020974136123
29,13,19,29_19,panelist,med,1,0,0,0,4.3939191904085595
29,13,20,29_20,panelist,high,1,1,0,0,4.372482433058185
29,13,21,29_21,panelist,med,1,0,0,0,4.383556596414841
29,13,22,29_22,panelist,none,1,0,0,1,4.579025889103067
29,13,23,29_23,reviewer,med,0,0,0,0,4.108459062660121
29,13,24,29_24,panelist,low,1,0,1,0,3.9042739873389816
29,14,01,29_01,panelist,none,1,0,0,1,4.643799165169192
29,14,02,29_02,panelist,none,1,0,0,1,4.436997457638633
29,14,03,29_03,panelist,none,1,0,0,1,3.554580943879438
29,14,04,29_04,panelist,med,1,0,0,0,3.841854097917534
29,14,05,29_05,panelist,high,1,1,0,0,3.8121712766173377
29,14,06,29_06,panelist,med,1,0,0,0,4.106252308115358
29,14,07,29_07,panelist,med,1,0,0,0,3.694700542691454
29,14,08,29_08,panelist,high,1,1,0,0,4.271865462711771
29,14,09,29_09,panelist,low,1,0,1,0,4.8422652928360215
29,14,10,29_10,panelist,med,1,0,0,0,3.7600592472675367
29,14,11,29_11,panelist,med,1,0,0,0,3.799478468977044
29,14,12,29_12,panelist,low,1,0,1,0,4.037338125808911
29,14,13,29_13,panelist,high,1,1,0,0,4.486533484949113
29,14,14,29_14,panelist,high,1,1,0,0,3.7929807791938766
29,14,15,29_15,panelist,med,1,0,0,0,4.055558616725935
29,14,16,29_16,reviewer,med,0,0,0,0,4.154030248963768
29,14,17,29_17,panelist,none,1,0,0,1,4.1763587138956035
29,14,18,29_18,panelist,high,1,1,0,0,4.157528717917584
29,14,19,29_19,panelist,low,1,0,1,0,3.9130056960305724
29,14,20,29_20,panelist,high,1,1,0,0,3.913751870539753
29,14,21,29_21,reviewer,med,0,0,0,0,3.7314757322715604
29,14,22,29_22,panelist,low,1,0,1,0,4.268910783646119
29,14,23,29_23,panelist,med,1,0,0,0,3.865008025861503
29,14,24,29_24,reviewer,med,0,0,0,0,3.7131547990210185
29,15,01,29_01,panelist,low,1,0,1,0,3.5375338209275364
29,15,02,29_02,panelist,high,1,1,0,0,3.6742390567298306
29,15,03,29_03,panelist,none,1,0,0,1,3.9469370758222797
29,15,04,29_04,panelist,high,1,1,0,0,3.5165812458465733
29,15,05,29_05,panelist,low,1,0,1,0,3.827829550031179
29,15,06,29_06,panelist,high,1,1,0,0,3.5496851810857954
29,15,07,29_07,panelist,high,1,1,0,0,3.7287809388844475
29,15,08,29_08,panelist,none,1,0,0,1,4.366511853389461
29,15,09,29_09,panelist,med,1,0,0,0,4.243674094934122
29,15,10,29_10,panelist,low,1,0,1,0,3.8016274233801286
29,15,11,29_11,panelist,high,1,1,0,0,3.7360850235633976
29,15,12,29_12,reviewer,med,0,0,0,0,3.5059803031710928
29,15,13,29_13,panelist,med,1,0,0,0,4.167055143397492
29,15,14,29_14,panelist,med,1,0,0,0,3.8047474151520033
29,15,15,29_15,panelist,high,1,1,0,0,3.7088998952451417
29,15,16,29_16,panelist,med,1,0,0,0,3.9757305871877504
29,15,17,29_17,reviewer,med,0,0,0,0,3.9021691128423894
29,15,18,29_18,panelist,med,1,0,0,0,3.5274949182698987
29,15,19,29_19,panelist,med,1,0,0,0,3.718089305161316
29,15,20,29_20,reviewer,none,0,0,0,1,3.6841408931723683
29,15,21,29_21,panelist,low,1,0,1,0,4.160164933668801
29,15,22,29_22,panelist,none,1,0,0,1,3.6643546567452474
29,15,23,29_23,panelist,med,1,0,0,0,3.954382484025728
29,15,24,29_24,panelist,med,1,0,0,0,3.702959015552571
30,1,01,30_01,panelist,med,1,0,0,0,3.9039973948118942
30,1,02,30_02,panelist,med,1,0,0,0,4.385419822414271
30,1,03,30_03,panelist,high,1,1,0,0,3.82094770874972
30,1,04,30_04,panelist,none,1,0,0,1,3.8429555638024335
30,1,05,30_05,panelist,high,1,1,0,0,3.833544408732163
30,1,06,30_06,panelist,none,1,0,0,1,4.3083750668352
30,1,07,30_07,panelist,high,1,1,0,0,3.7518215668825383
30,1,08,30_08,panelist,med,1,0,0,0,4.2676511692988095
30,1,09,30_09,panelist,med,1,0,0,0,4.815860260776427
30,1,10,30_10,panelist,low,1,0,1,0,4.132978049117255
30,1,11,30_11,panelist,med,1,0,0,0,3.6617091217046327
30,1,12,30_12,reviewer,none,0,0,0,1,4.107687682684375
30,1,13,30_13,panelist,high,1,1,0,0,4.218712853456326
30,1,14,30_14,panelist,high,1,1,0,0,3.913707156487409
30,1,15,30_15,panelist,low,1,0,1,0,4.08095689299975
30,1,16,30_16,panelist,med,1,0,0,0,3.7106173303789034
30,1,17,30_17,panelist,med,1,0,0,0,4.206669016235304
30,1,18,30_18,panelist,med,1,0,0,0,3.72880196152401
30,1,19,30_19,panelist,none,1,0,0,1,3.9353222266325996
30,1,20,30_20,panelist,low,1,0,1,0,4.128068015776473
30,1,21,30_21,reviewer,med,0,0,0,0,3.9897089808724755
30,1,22,30_22,panelist,low,1,0,1,0,4.090788919896121
30,1,23,30_23,panelist,med,1,0,0,0,4.076679621175363
30,1,24,30_24,reviewer,high,0,1,0,0,3.6130930590987274
30,2,01,30_01,reviewer,med,0,0,0,0,3.636220543467091
30,2,02,30_02,panelist,med,1,0,0,0,4.3077863407930534
30,2,03,30_03,panelist,high,1,1,0,0,3.9985978424153052
30,2,04,30_04,panelist,med,1,0,0,0,3.8056731477106833
30,2,05,30_05,panelist,low,1,0,1,0,3.779764181423911
30,2,06,30_06,reviewer,none,0,0,0,1,4.1785323094179105
30,2,07,30_07,panelist,high,1,1,0,0,3.5023037947067226
30,2,08,30_08,reviewer,med,0,0,0,0,4.085075520207068
30,2,09,30_09,panelist,med,1,0,0,0,4.578603197584135
30,2,10,30_10,panelist,low,1,0,1,0,4.116590104791754
30,2,11,30_11,panelist,low,1,0,1,0,3.9473414587380873
30,2,12,30_12,panelist,high,1,1,0,0,4.420596907522375
30,2,13,30_13,panelist,med,1,0,0,0,4.773954260267052
30,2,14,30_14,panelist,high,1,1,0,0,3.9129886522922543
30,2,15,30_15,panelist,med,1,0,0,0,4.085461614215075
30,2,16,30_16,panelist,none,1,0,0,1,4.424254833789943
30,2,17,30_17,panelist,high,1,1,0,0,4.080488677910914
30,2,18,30_18,panelist,high,1,1,0,0,3.764654870081735
30,2,19,30_19,panelist,med,1,0,0,0,3.9397053361853938
30,2,20,30_20,panelist,low,1,0,1,0,4.091382064289318
30,2,21,30_21,panelist,med,1,0,0,0,4.222381397436869
30,2,22,30_22,panelist,med,1,0,0,0,4.072224704297007
30,2,23,30_23,panelist,none,1,0,0,1,4.334737709665204
30,2,24,30_24,panelist,none,1,0,0,1,4.168479915266002
30,3,01,30_01,panelist,none,1,0,0,1,4.200719141109493
30,3,02,30_02,panelist,high,1,1,0,0,4.211373681632902
30,3,03,30_03,reviewer,med,0,0,0,0,3.752274441894844
30,3,04,30_04,panelist,high,1,1,0,0,3.951999311583809
30,3,05,30_05,panelist,med,1,0,0,0,4.161606642214288
30,3,06,30_06,panelist,high,1,1,0,0,4.211923260643972
30,3,07,30_07,reviewer,med,0,0,0,0,3.622783205219119
30,3,08,30_08,panelist,med,1,0,0,0,4.33239288851562
30,3,09,30_09,panelist,low,1,0,1,0,4.636016143474911
30,3,10,30_10,panelist,low,1,0,1,0,4.348759416283508
30,3,11,30_11,reviewer,high,0,1,0,0,3.5436624529699134
30,3,12,30_12,panelist,high,1,1,0,0,3.744017885459343
30,3,13,30_13,panelist,low,1,0,1,0,4.605943926972187
30,3,14,30_14,panelist,med,1,0,0,0,4.113099913523262
30,3,15,30_15,panelist,med,1,0,0,0,4.376345221574153
30,3,16,30_16,panelist,med,1,0,0,0,4.171037573187194
30,3,17,30_17,panelist,med,1,0,0,0,3.8657871837319315
30,3,18,30_18,panelist,med,1,0,0,0,3.9518767319257857
30,3,19,30_19,panelist,none,1,0,0,1,4.289569463343677
30,3,20,30_20,panelist,none,1,0,0,1,4.490156478957352
30,3,21,30_21,panelist,low,1,0,1,0,3.9025306822438757
30,3,22,30_22,panelist,high,1,1,0,0,4.13769239473622
30,3,23,30_23,panelist,none,1,0,0,1,4.691377382387262
30,3,24,30_24,panelist,med,1,0,0,0,3.723703997950436
30,4,01,30_01,panelist,med,1,0,0,0,4.126242416766065
30,4,02,30_02,reviewer,med,0,0,0,0,4.565368337001564
30,4,03,30_03,panelist,high,1,1,0,0,3.700877584325301
30,4,04,30_04,panelist,low,1,0,1,0,4.0016039380296595
30,4,05,30_05,panelist,high,1,1,0,0,3.7861551749950073
30,4,06,30_06,panelist,med,1,0,0,0,4.246494234277075
30,4,07,30_07,panelist,high,1,1,0,0,3.9114435561483987
30,4,08,30_08,panelist,low,1,0,1,0,4.380867952704924
30,4,09,30_09,reviewer,med,0,0,0,0,4.751491861774025
30,4,10,30_10,panelist,none,1,0,0,1,4.738434205474953
30,4,11,30_11,panelist,high,1,1,0,0,3.76028289712623
30,4,12,30_12,panelist,med,1,0,0,0,4.39642020711615
30,4,13,30_13,panelist,med,1,0,0,0,4.89904243985232
30,4,14,30_14,panelist,none,1,0,0,1,4.86588529986859
30,4,15,30_15,panelist,low,1,0,1,0,4.382537114183811
30,4,16,30_16,panelist,high,1,1,0,0,4.225664787068045
30,4,17,30_17,panelist,med,1,0,0,0,4.249289365411626
30,4,18,30_18,panelist,med,1,0,0,0,4.011684253036008
30,4,19,30_19,panelist,none,1,0,0,1,4.110761993714663
30,4,20,30_20,panelist,med,1,0,0,0,4.173554577095555
30,4,21,30_21,panelist,med,1,0,0,0,4.432766820534795
30,4,22,30_22,reviewer,low,0,0,1,0,4.207627764050751
30,4,23,30_23,panelist,high,1,1,0,0,4.253072177657832
30,4,24,30_24,panelist,none,1,0,0,1,4.525732603687475
30,5,01,30_01,panelist,med,1,0,0,0,3.880742357474186
30,5,02,30_02,panelist,high,1,1,0,0,4.073026528604629
30,5,03,30_03,panelist,med,1,0,0,0,4.136103079596215
30,5,04,30_04,panelist,med,1,0,0,0,4.248392128073097
30,5,05,30_05,panelist,med,1,0,0,0,3.642301396993084
30,5,06,30_06,panelist,high,1,1,0,0,4.059746572421243
30,5,07,30_07,reviewer,none,0,0,0,1,3.5810025497624425
30,5,08,30_08,panelist,high,1,1,0,0,4.078973073023167
30,5,09,30_09,panelist,low,1,0,1,0,4.551533532243905
30,5,10,30_10,panelist,low,1,0,1,0,3.921743397550891
30,5,11,30_11,panelist,low,1,0,1,0,3.791480857242825
30,5,12,30_12,panelist,none,1,0,0,1,4.145054617694679
30,5,13,30_13,panelist,med,1,0,0,0,4.4165588489318
30,5,14,30_14,panelist,med,1,0,0,0,4.295890336966339
30,5,15,30_15,panelist,high,1,1,0,0,4.064015365435344
30,5,16,30_16,panelist,med,1,0,0,0,4.179475418114199
30,5,17,30_17,reviewer,med,0,0,0,0,3.7898544118922897
30,5,18,30_18,panelist,med,1,0,0,0,3.9542015766174687
30,5,19,30_19,panelist,med,1,0,0,0,3.6624586750217922
30,5,20,30_20,panelist,high,1,1,0,0,4.075619394321875
30,5,21,30_21,panelist,low,1,0,1,0,4.203609004741171
30,5,22,30_22,reviewer,none,0,0,0,1,3.7639966492645063
30,5,23,30_23,panelist,none,1,0,0,1,4.5107329054949465
30,5,24,30_24,panelist,high,1,1,0,0,3.645953207761634
30,6,01,30_01,panelist,high,1,1,0,0,4.358532924585348
30,6,02,30_02,panelist,low,1,0,1,0,4.80641460517853
30,6,03,30_03,reviewer,high,0,1,0,0,3.836795356907295
30,6,04,30_04,panelist,none,1,0,0,1,4.627683869989007
30,6,05,30_05,panelist,none,1,0,0,1,4.2709141050578605
30,6,06,30_06,panelist,none,1,0,0,1,4.7653585921453905
30,6,07,30_07,panelist,low,1,0,1,0,4.208031557477842
30,6,08,30_08,reviewer,high,0,1,0,0,4.0664364222789615
30,6,09,30_09,panelist,med,1,0,0,0,4.670216138684008
30,6,10,30_10,panelist,high,1,1,0,0,4.300801213798413
30,6,11,30_11,reviewer,med,0,0,0,0,3.6503484636493115
30,6,12,30_12,panelist,med,1,0,0,0,4.119828090806417
30,6,13,30_13,panelist,high,1,1,0,0,4.53446366473497
30,6,14,30_14,panelist,med,1,0,0,0,4.453562014039294
30,6,15,30_15,panelist,high,1,1,0,0,4.111066481805172
30,6,16,30_16,panelist,med,1,0,0,0,4.495055669831302
30,6,17,30_17,panelist,med,1,0,0,0,4.184289815355394
30,6,18,30_18,panelist,none,1,0,0,1,4.460976609926913
30,6,19,30_19,panelist,med,1,0,0,0,3.909858219455345
30,6,20,30_20,panelist,med,1,0,0,0,4.491522664563372
30,6,21,30_21,panelist,low,1,0,1,0,4.511618473253249
30,6,22,30_22,panelist,med,1,0,0,0,4.205183098097333
30,6,23,30_23,panelist,med,1,0,0,0,4.341498648312946
30,6,24,30_24,panelist,low,1,0,1,0,4.080478927694395
30,7,01,30_01,reviewer,low,0,0,1,0,4.073653844911508
30,7,02,30_02,reviewer,med,0,0,0,0,4.676927363284506
30,7,03,30_03,panelist,med,1,0,0,0,4.421560517356036
30,7,04,30_04,panelist,med,1,0,0,0,4.32692573096704
30,7,05,30_05,reviewer,high,0,1,0,0,3.823942535381146
30,7,06,30_06,panelist,med,1,0,0,0,4.536422765575177
30,7,07,30_07,panelist,med,1,0,0,0,4.422686880217397
30,7,08,30_08,panelist,high,1,1,0,0,4.330299841417517
30,7,09,30_09,panelist,med,1,0,0,0,4.884442032891583
30,7,10,30_10,panelist,high,1,1,0,0,4.304764963653057
30,7,11,30_11,panelist,none,1,0,0,1,4.579779099748608
30,7,12,30_12,panelist,low,1,0,1,0,4.500220147365983
30,7,13,30_13,panelist,med,1,0,0,0,4.803636667489024
30,7,14,30_14,panelist,none,1,0,0,1,4.714008745320246
30,7,15,30_15,panelist,low,1,0,1,0,4.828592780437382
30,7,16,30_16,panelist,med,1,0,0,0,4.42672773230421
30,7,17,30_17,panelist,high,1,1,0,0,4.556748362278936
30,7,18,30_18,panelist,med,1,0,0,0,4.510493044855791
30,7,19,30_19,panelist,med,1,0,0,0,4.647647269836254
30,7,20,30_20,panelist,low,1,0,1,0,4.401766616445113
30,7,21,30_21,panelist,high,1,1,0,0,4.282158255579584
30,7,22,30_22,panelist,none,1,0,0,1,4.7376011145240415
30,7,23,30_23,panelist,none,1,0,0,1,4.64512907381762
30,7,24,30_24,panelist,high,1,1,0,0,4.007510599969389
30,8,01,30_01,panelist,med,1,0,0,0,3.6811869382072984
30,8,02,30_02,panelist,med,1,0,0,0,3.9402933052504117
30,8,03,30_03,panelist,med,1,0,0,0,3.5307381819395585
30,8,04,30_04,panelist,low,1,0,1,0,3.7499038681240937
30,8,05,30_05,panelist,low,1,0,1,0,3.756976059804145
30,8,06,30_06,panelist,med,1,0,0,0,3.7957602195016995
30,8,07,30_07,panelist,low,1,0,1,0,3.7373065462950774
30,8,08,30_08,panelist,high,1,1,0,0,4.055668135391105
30,8,09,30_09,panelist,none,1,0,0,1,4.212942073900006
30,8,10,30_10,panelist,med,1,0,0,0,3.989546530073695
30,8,11,30_11,panelist,high,1,1,0,0,3.5797258021502705
30,8,12,30_12,reviewer,med,0,0,0,0,3.6661637928485202
30,8,13,30_13,reviewer,low,0,0,1,0,4.334761175055216
30,8,14,30_14,panelist,high,1,1,0,0,3.818331394063337
30,8,15,30_15,panelist,none,1,0,0,1,3.8527003467923033
30,8,16,30_16,panelist,med,1,0,0,0,4.228150889609365
30,8,17,30_17,panelist,high,1,1,0,0,3.7673947622125166
30,8,18,30_18,panelist,none,1,0,0,1,4.47934951120914
30,8,19,30_19,panelist,med,1,0,0,0,3.834719250377512
30,8,20,30_20,panelist,med,1,0,0,0,3.7061661796266288
30,8,21,30_21,panelist,high,1,1,0,0,3.8718380144983198
30,8,22,30_22,reviewer,med,0,0,0,0,3.718736036706269
30,8,23,30_23,panelist,high,1,1,0,0,4.0847324350131515
30,8,24,30_24,panelist,none,1,0,0,1,3.975395659613902
30,9,01,30_01,reviewer,high,0,1,0,0,3.9500804029896197
30,9,02,30_02,panelist,med,1,0,0,0,4.646278522239773
30,9,03,30_03,reviewer,med,0,0,0,0,4.040083184353084
30,9,04,30_04,panelist,med,1,0,0,0,4.4416291011653195
30,9,05,30_05,panelist,med,1,0,0,0,4.689087841569965
30,9,06,30_06,panelist,med,1,0,0,0,4.5968258753370375
30,9,07,30_07,panelist,med,1,0,0,0,4.385319945842379
30,9,08,30_08,panelist,high,1,1,0,0,4.7566460156560515
30,9,09,30_09,panelist,none,1,0,0,1,4.746967425111742
30,9,10,30_10,panelist,high,1,1,0,0,4.161987144937229
30,9,11,30_11,reviewer,high,0,1,0,0,4.086597781972883
30,9,12,30_12,panelist,none,1,0,0,1,4.699310428415343
30,9,13,30_13,panelist,low,1,0,1,0,4.6980794751718715
30,9,14,30_14,panelist,med,1,0,0,0,4.358303050806413
30,9,15,30_15,panelist,low,1,0,1,0,4.519903904738563
30,9,16,30_16,panelist,high,1,1,0,0,4.375386728179405
30,9,17,30_17,panelist,med,1,0,0,0,4.258596587957496
30,9,18,30_18,panelist,low,1,0,1,0,4.749924661472373
30,9,19,30_19,panelist,high,1,1,0,0,3.7997869126261308
30,9,20,30_20,panelist,low,1,0,1,0,4.7497260341247305
30,9,21,30_21,panelist,med,1,0,0,0,4.561308765949245
30,9,22,30_22,panelist,none,1,0,0,1,4.81210152334104
30,9,23,30_23,panelist,med,1,0,0,0,4.545856941977785
30,9,24,30_24,panelist,none,1,0,0,1,4.318806304957742
30,10,01,30_01,panelist,med,1,0,0,0,4.046202854034904
30,10,02,30_02,panelist,low,1,0,1,0,4.674142751678479
30,10,03,30_03,panelist,med,1,0,0,0,3.865014151155485
30,10,04,30_04,reviewer,high,0,1,0,0,3.6095668179788647
30,10,05,30_05,reviewer,none,0,0,0,1,3.9468309618281516
30,10,06,30_06,panelist,high,1,1,0,0,4.082221226305111
30,10,07,30_07,panelist,med,1,0,0,0,4.10541794124973
30,10,08,30_08,panelist,high,1,1,0,0,4.204295457876324
30,10,09,30_09,panelist,low,1,0,1,0,4.735219108404477
30,10,10,30_10,panelist,med,1,0,0,0,3.9257241733515333
30,10,11,30_11,panelist,high,1,1,0,0,3.5927169169718036
30,10,12,30_12,panelist,low,1,0,1,0,4.102904621630065
30,10,13,30_13,reviewer,med,0,0,0,0,4.020517646226666
30,10,14,30_14,panelist,none,1,0,0,1,4.352317099475368
30,10,15,30_15,panelist,med,1,0,0,0,3.8302641217404143
30,10,16,30_16,panelist,high,1,1,0,0,4.131226063617725
30,10,17,30_17,panelist,low,1,0,1,0,4.069828616462645
30,10,18,30_18,panelist,med,1,0,0,0,4.296474822882176
30,10,19,30_19,panelist,med,1,0,0,0,3.9119869779496934
30,10,20,30_20,panelist,high,1,1,0,0,4.2937264775371045
30,10,21,30_21,panelist,med,1,0,0,0,4.098907599618853
30,10,22,30_22,panelist,none,1,0,0,1,4.348835433593844
30,10,23,30_23,panelist,none,1,0,0,1,4.375974244897134
30,10,24,30_24,panelist,med,1,0,0,0,3.9631555185178042
30,11,01,30_01,panelist,high,1,1,0,0,3.9011723467766557
30,11,02,30_02,panelist,med,1,0,0,0,4.701731514278258
30,11,03,30_03,panelist,low,1,0,1,0,3.9686549047149353
30,11,04,30_04,panelist,low,1,0,1,0,3.68576206428239
30,11,05,30_05,panelist,high,1,1,0,0,4.02114182814727
30,11,06,30_06,panelist,med,1,0,0,0,4.273465924512355
30,11,07,30_07,panelist,high,1,1,0,0,3.6062355584359778
30,11,08,30_08,panelist,none,1,0,0,1,4.419616264678443
30,11,09,30_09,panelist,none,1,0,0,1,4.682416635509917
30,11,10,30_10,panelist,low,1,0,1,0,4.330087509389972
30,11,11,30_11,panelist,med,1,0,0,0,3.5426462199600914
30,11,12,30_12,panelist,high,1,1,0,0,3.882360246694653
30,11,13,30_13,panelist,none,1,0,0,1,4.650610976802707
30,11,14,30_14,reviewer,low,0,0,1,0,4.006506820845469
30,11,15,30_15,panelist,med,1,0,0,0,4.027392390038133
30,11,16,30_16,panelist,med,1,0,0,0,3.9416546747639956
30,11,17,30_17,panelist,med,1,0,0,0,3.7586800325318768
30,11,18,30_18,panelist,med,1,0,0,0,4.287677860576783
30,11,19,30_19,panelist,high,1,1,0,0,3.721275714251516
30,11,20,30_20,panelist,none,1,0,0,1,4.306300019570822
30,11,21,30_21,panelist,high,1,1,0,0,3.9500820887121026
30,11,22,30_22,reviewer,med,0,0,0,0,3.584613963670815
30,11,23,30_23,reviewer,med,0,0,0,0,3.6267517499146686
